Aggr started. input=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\conv_entities.json, output=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\aggr_entities.json, log=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\logs\aggr.log
===== [Stage 1] 角色判定（并发=10）=====
[role] 阴阳五行学说 -> core | ok=True attempts=1 fallback=False
[edge] 小肠 -> 火热下移小肠 (applies-to) | removed_horizontal=2
[edge] 小肠 -> 苔黄 (related) | removed_horizontal=2
[edge] 小肠 -> 火热循经上炎 (related) | removed_horizontal=2
[edge] 小肠 -> 狂躁谵语 (related) | removed_horizontal=2
[edge] 胃 -> 上肢内侧前缘 (related) | removed_horizontal=2
[edge] 小肠 -> 面红 (related) | removed_horizontal=2
[edge] 胃 -> 下脘 (part-of) | removed_horizontal=2
[edge] 胃 -> 喜润而恶燥 (applies-to) | removed_horizontal=2
[edge] 胃 -> 中脘 (part-of) | removed_horizontal=2
[edge] 胃 -> 上脘 (part-of) | removed_horizontal=2
[edge] 胃 -> 列缺穴 (related) | removed_horizontal=2
[edge] 胃 -> 太仓 (synonym) | removed_horizontal=2
[edge] 胃 -> 少商穴 (related) | removed_horizontal=2
[edge] 胃 -> 肘窝 (related) | removed_horizontal=2
[edge] 胃 -> 腋下 (related) | removed_horizontal=2
[edge] 胃 -> 胃津 (part-of) | removed_horizontal=2
[edge] 胃 -> 贲门 (part-of) | removed_horizontal=2
[edge] 胃 -> 鱼际 (related) | removed_horizontal=2
[edge] 三焦 -> 平 (related) | removed_horizontal=2
[edge] 三焦 -> 上关穴 (part-of) | removed_horizontal=2
[edge] 三焦 -> 中冲穴 (related) | removed_horizontal=2
[edge] 三焦 -> 天池穴 (related) | removed_horizontal=2
[edge] 三焦 -> 关冲穴 (part-of) | removed_horizontal=2
[edge] 三焦 -> 劳宫穴 (related) | removed_horizontal=2
[edge] 三焦 -> 沤 (example-of) | removed_horizontal=2
[edge] 三焦 -> 治下焦如权，非重不沉 (applies-to) | removed_horizontal=2
[edge] 三焦 -> 翳风穴 (part-of) | removed_horizontal=2
[edge] 三焦 -> 渎 (example-of) | removed_horizontal=2
[edge] 三焦 -> 膻中 (related) | removed_horizontal=2
[edge] 三焦 -> 轻 (related) | removed_horizontal=2
[edge] 大肠 -> 燥屎内结 (applies-to) | removed_horizontal=2
[edge] 三焦 -> 雾 (example-of) | removed_horizontal=2
[edge] 大肠 -> 热结旁流 (example-of) | removed_horizontal=2
[edge] 大肠 -> 焦黑起芒刺 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 狂乱 (related) | removed_horizontal=2
[edge] 大肠 -> 腹满硬痛 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 变化出焉 (part-of) | removed_horizontal=2
[edge] 大肠 -> 下痢脓血 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 邪热上扰心神 (related) | removed_horizontal=2
[edge] 大肠 -> 日晡 (related) | removed_horizontal=2
[edge] 大肠 -> 暴泻 (example-of) | removed_horizontal=2
[edge] 大肠 -> 日晡热甚 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 拒按 (related) | removed_horizontal=2
[edge] 大肠 -> 大肠经气 (part-of) | removed_horizontal=2
[edge] 大肠 -> 汗出口渴 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 沉实有力 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 沉数有力 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 红苔黄燥 (related) | removed_horizontal=2
[edge] 大肠 -> 肛门灼热 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 湿热阻滞 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 肛门 (part-of) | removed_horizontal=2
[edge] 大肠 -> 热迫津下泄 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 热迫津液下泄 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 肠中糟粕 (part-of) | removed_horizontal=2
[edge] 大肠 -> 肠鸣泄泻 (example-of) | removed_horizontal=2
[edge] 大肠 -> 脉沉数有力 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 肾中阴阳温煦 (related) | removed_horizontal=2
[edge] 大肠 -> 舌红苔黄燥 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 邪热炽盛 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 腹痛便秘 (applies-to) | removed_horizontal=2
[edge] 大肠 -> 里热蒸腾迫津外泄 (applies-to) | removed_horizontal=2
[edge] 《内经》 -> 痰饮内伏 (related) | removed_horizontal=2
[edge] 《内经》 -> 偏瘫 (related) | removed_horizontal=2
[edge] 女子胞 -> 冲任气血 (related) | removed_horizontal=2
[edge] 《内经》 -> 代心受邪 (applies-to) | removed_horizontal=2
[edge] 《内经》 -> 心脏 (part-of) | removed_horizontal=2
[edge] 《内经》 -> 感邪轻浅 (related) | removed_horizontal=2
[edge] 气血 -> 手三阳起于手 (related) | removed_horizontal=2
[edge] 《内经》 -> 风痰阻络 (related) | removed_horizontal=2
[edge] 气血 -> 足三阳起于头 (related) | removed_horizontal=2
[edge] 气血 -> 手三阴起于胸中 (part-of) | removed_horizontal=2
[edge] 体质 -> 先天禀赋薄弱者 (example-of) | removed_horizontal=2
[edge] 体质 -> 《医理辑要》 (example-of) | removed_horizontal=2
[edge] 心主血脉 -> 皮肤薄嫩 (related) | removed_horizontal=2
[edge] 气血 -> 首尾相接形成循环 (part-of) | removed_horizontal=2
[edge] 心主血脉 -> 面部血脉丰富 (part-of) | removed_horizontal=2
[edge] 体质 -> 寄生虫感染 (related) | removed_horizontal=2
[edge] 体质 -> 劳动锻炼 (part-of) | removed_horizontal=2
[edge] 体质 -> 未成熟柿子 (related) | removed_horizontal=2
[edge] 体质 -> 胃石 (related) | removed_horizontal=2
[edge] 体质 -> 胆汁排泄 (related) | removed_horizontal=2
[edge] 体质 -> 碱性药物 (related) | removed_horizontal=2
[edge] 体质 -> 痨嗽 (example-of) | removed_horizontal=2
[edge] 体质 -> 肝胆疏泄 (applies-to) | removed_horizontal=2
[edge] 体质 -> 胆道 (related) | removed_horizontal=2
[edge] 体质 -> 脾胃亏虚 (example-of) | removed_horizontal=2
[edge] 体质 -> 湿热下注 (example-of) | removed_horizontal=2
[edge] 体质 -> 阳气素弱 (example-of) | removed_horizontal=2
[edge] 体质 -> 蛔虫 (related) | removed_horizontal=2
[edge] 体质 -> 药物代谢产物残留 (applies-to) | removed_horizontal=2
[edge] 体质 -> 表气素虚 (example-of) | removed_horizontal=2
[edge] 体质 -> 阴气素衰 (example-of) | removed_horizontal=2
[edge] 体质 -> 钙镁铋类药物 (related) | removed_horizontal=2
[edge] 体质 -> 黑枣 (related) | removed_horizontal=2
[edge] 体质 -> 膀胱结石 (applies-to) | removed_horizontal=2
[edge] 心气亏虚 -> 卫表不固 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 咳喘气短 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 水停为痰 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 气虚失养 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 气虚之象 (part-of) | removed_horizontal=2
[edge] 心气亏虚 -> 肺失输布津液 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 肃降无权 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 语声低怯 (example-of) | removed_horizontal=2
[edge] 心气亏虚 -> 鼓动无力 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 久病耗伤阴血 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 神疲乏力 (applies-to) | removed_horizontal=2
[edge] 心血不足 -> 两目干涩 (related) | removed_horizontal=2
[edge] 心气亏虚 -> 胸闷心悸 (related) | removed_horizontal=2
[edge] 心血不足 -> 心失濡养 (related) | removed_horizontal=2
[edge] 心血不足 -> 唇舌淡白 (example-of) | removed_horizontal=2
[edge] 心血不足 -> 血少脉道不充 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 主血与藏血不足 (related) | removed_horizontal=2
[edge] 心血不足 -> 心悸健忘 (example-of) | removed_horizontal=2
[edge] 心血不足 -> 久病失调 (related) | removed_horizontal=2
[edge] 心血不足 -> 头目失濡 (related) | removed_horizontal=2
[edge] 心血不足 -> 冲任失养 (related) | removed_horizontal=2
[edge] 心血不足 -> 头目失养 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 心神失养 (related) | removed_horizontal=2
[edge] 心血不足 -> 心神不宁 (related) | removed_horizontal=2
[edge] 心血不足 -> 心肝两脏血亏 (related) | removed_horizontal=2
[edge] 心血不足 -> 思虑劳神暗耗阴血 (related) | removed_horizontal=2
[edge] 心血不足 -> 淋漓不尽 (related) | removed_horizontal=2
[edge] 心血不足 -> 爪甲不荣 (example-of) | removed_horizontal=2
[edge] 心血不足 -> 濡养脑髓 (applies-to) | removed_horizontal=2
[edge] 心血不足 -> 神失所养 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 皮下出血 (related) | removed_horizontal=2
[edge] 心血不足 -> 爪甲筋脉失濡 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 肢体麻木 (related) | removed_horizontal=2
[edge] 心血不足 -> 脉细无力 (related) | removed_horizontal=2
[edge] 心血不足 -> 脾不摄血 (related) | removed_horizontal=2
[edge] 心血不足 -> 血虚不能上荣头目 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 脾虚运化失常 (related) | removed_horizontal=2
[edge] 心血不足 -> 血虚不能上荣于面唇 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 舌淡脉细弱 (example-of) | removed_horizontal=2
[edge] 心血不足 -> 血虚不能上荣头目脑髓 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 面失所养 (part-of) | removed_horizontal=2
[edge] 心血不足 -> 视物模糊 (related) | removed_horizontal=2
[edge] 心血不足 -> 面白无华 (example-of) | removed_horizontal=2
[edge] 心神 -> 发热气粗 (applies-to) | removed_horizontal=2
[edge] 心神 -> 哭笑无常 (example-of) | removed_horizontal=2
[edge] 心神 -> 情志忧郁 (related) | removed_horizontal=2
[edge] 心神 -> 呕恶痰涎 (related) | removed_horizontal=2
[edge] 心神 -> 外感火热灼津为痰 (related) | removed_horizontal=2
[edge] 心神 -> 打人毁物 (example-of) | removed_horizontal=2
[edge] 心神 -> 气郁化火生痰 (applies-to) | removed_horizontal=2
[edge] 心神 -> 烦躁不宁 (example-of) | removed_horizontal=2
[edge] 心神 -> 灼津成痰 (related) | removed_horizontal=2
[edge] 心神 -> 吐痰黄稠 (example-of) | removed_horizontal=2
[edge] 心神 -> 热迫胆气上溢 (related) | removed_horizontal=2
[edge] 心神 -> 痰热 (related) | removed_horizontal=2
[edge] 心神 -> 狂躁妄动 (example-of) | removed_horizontal=2
[edge] 心神 -> 痰盛 (related) | removed_horizontal=2
[edge] 心神 -> 痰热内扰胆气 (related) | removed_horizontal=2
[edge] 心神 -> 聚津成痰上逆 (related) | removed_horizontal=2
[edge] 心神 -> 神志不清 (example-of) | removed_horizontal=2
[edge] 心神 -> 痰热征象 (related) | removed_horizontal=2
[edge] 心神 -> 胆热犯胃 (related) | removed_horizontal=2
[edge] 心神 -> 胸胁闷胀 (related) | removed_horizontal=2
[edge] 心神 -> 脉弦数 (related) | removed_horizontal=2
[edge] 心神 -> 胆气不宁 (related) | removed_horizontal=2
[edge] 心神 -> 语言错乱 (example-of) | removed_horizontal=2
[edge] 血脉 -> 冷痛拘急 (applies-to) | removed_horizontal=2
[edge] 血脉 -> 形寒 (related) | removed_horizontal=2
[edge] 血脉 -> 唇甲青紫 (related) | removed_horizontal=2
[edge] 血脉 -> 手足或少腹冷痛拘急 (related) | removed_horizontal=2
[edge] 血脉 -> 肤色紫暗 (related) | removed_horizontal=2
[edge] 血脉 -> 月经愆期 (related) | removed_horizontal=2
[edge] 血脉 -> 经色紫暗夹血块 (example-of) | removed_horizontal=2
[edge] 血脉 -> 温煦失职 (related) | removed_horizontal=2
[edge] 血脉 -> 脉涩 (related) | removed_horizontal=2
[edge] 血脉 -> 阳气被遏 (related) | removed_horizontal=2
[edge] 血脉 -> 舌淡紫苔白润 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 伤及脏腑 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 瘀血不去，新血不生 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 喘促 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 咳血 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 胃肠瘀血 (part-of) | removed_horizontal=2
[edge] 心血瘀阻 -> 肢障 (related) | removed_horizontal=2
[edge] 心血瘀阻 -> 癥积肿块 (example-of) | removed_horizontal=2
[edge] 心血瘀阻 -> 肺瘀 (part-of) | removed_horizontal=2
[edge] 心血瘀阻 -> 胞宫瘀阻 (part-of) | removed_horizontal=2
[edge] 心开窍于舌 -> 尿赤 (related) | removed_horizontal=2
[edge] 心开窍于舌 -> 舌红生疮 (example-of) | removed_horizontal=2
[edge] 心血瘀阻 -> 脑络瘀阻 (related) | removed_horizontal=2
[edge] 心开窍于舌 -> 吐衄 (related) | removed_horizontal=2
[edge] 心包络 -> 心之宫城 (example-of) | removed_horizontal=2
[edge] 肺主气 -> 下纳与封藏失司 (related) | removed_horizontal=2
[edge] 肺主气 -> 喘息短气 (related) | removed_horizontal=2
[edge] 手厥阴心包经 -> 经别 (part-of) | removed_horizontal=2
[edge] 肺主气 -> 舌淡 (related) | removed_horizontal=2
[edge] 肺主气 -> 自汗乏力 (applies-to) | removed_horizontal=2
[edge] 肺主气 -> 降纳失职 (related) | removed_horizontal=2
[edge] 肺主气 -> 宗气不足 (related) | removed_horizontal=2
[edge] 肺主气 -> 气不下纳 (related) | removed_horizontal=2
[edge] 通调水道 -> 发热恶寒 (related) | removed_horizontal=2
[edge] 通调水道 -> 卫表症状 (applies-to) | removed_horizontal=2
[edge] 通调水道 -> 皮肤薄而亮 (related) | removed_horizontal=2
[edge] 肺主气 -> 清气下纳无权 (related) | removed_horizontal=2
[edge] 肺主气 -> 尿随咳出 (related) | removed_horizontal=2
[edge] 通调水道 -> 脾肺两虚 (related) | removed_horizontal=2
[edge] 宗气 -> 久咳久喘 (related) | removed_horizontal=2
[edge] 宗气 -> 易感冒 (related) | removed_horizontal=2
[edge] 气机 -> 中阳素虚 (related) | removed_horizontal=2
[edge] 宗气 -> 气短 (related) | removed_horizontal=2
[edge] 宗气 -> 咳喘无力 (related) | removed_horizontal=2
[edge] 宗气 -> 脉弱 (related) | removed_horizontal=2
[edge] 宗气 -> 畏风 (related) | removed_horizontal=2
[edge] 气机 -> 传导失司 (related) | removed_horizontal=2
[edge] 宗气 -> 脾肾亏虚 (related) | removed_horizontal=2
[edge] 气机 -> 停胃肠 (related) | removed_horizontal=2
[edge] 气机 -> 停胸胁 (related) | removed_horizontal=2
[edge] 气机 -> 停肺 (related) | removed_horizontal=2
[edge] 气机 -> 呕吐清水 (related) | removed_horizontal=2
[edge] 气机 -> 咳嗽痰多清稀 (related) | removed_horizontal=2
[edge] 气机 -> 咳吐清稀痰涎 (applies-to) | removed_horizontal=2
[edge] 气机 -> 恶心欲呕 (related) | removed_horizontal=2
[edge] 气机 -> 感受湿热外邪 (related) | removed_horizontal=2
[edge] 气机 -> 外邪侵袭 (related) | removed_horizontal=2
[edge] 气机 -> 头重如裹 (related) | removed_horizontal=2
[edge] 气机 -> 水饮凌心 (related) | removed_horizontal=2
[edge] 气机 -> 肢体困重 (related) | removed_horizontal=2
[edge] 气机 -> 湿邪内困脾胃 (related) | removed_horizontal=2
[edge] 气机 -> 泛溢肌肤 (related) | removed_horizontal=2
[edge] 气机 -> 清阳 (related) | removed_horizontal=2
[edge] 气机 -> 肢体重痛 (applies-to) | removed_horizontal=2
[edge] 气机 -> 胸闷脘痞 (related) | removed_horizontal=2
[edge] 气机 -> 脉濡数 (related) | removed_horizontal=2
[edge] 气机 -> 脉络损伤 (related) | removed_horizontal=2
[edge] 气机 -> 胸胁胀痛 (applies-to) | removed_horizontal=2
[edge] 气机 -> 脉濡缓 (related) | removed_horizontal=2
[edge] 气机 -> 苔滑或腻 (related) | removed_horizontal=2
[edge] 气机 -> 血腐为脓 (related) | removed_horizontal=2
[edge] 气机 -> 脾虚运化无力 (related) | removed_horizontal=2
[edge] 气机 -> 面色晦垢 (related) | removed_horizontal=2
[edge] 气机 -> 饮食不洁 (related) | removed_horizontal=2
[edge] 喉 -> 悬雍垂 (part-of) | removed_horizontal=2
[edge] 喉 -> 会厌 (part-of) | removed_horizontal=2
[edge] 喉 -> 阴液枯槁 (related) | removed_horizontal=2
[edge] 喉 -> 咽 (related) | removed_horizontal=2
[edge] 卫气 -> 《素问·痹论》 (example-of) | removed_horizontal=2
[edge] 喉 -> 咽痛 (applies-to) | removed_horizontal=2
[edge] 喉 -> 吞咽梗阻 (related) | removed_horizontal=2
[edge] 喉 -> 食管 (related) | removed_horizontal=2
[edge] 喉 -> 胃火上炎 (related) | removed_horizontal=2
[edge] 喉 -> 进食不利 (related) | removed_horizontal=2
[edge] 喉 -> 胃气血瘀结 (related) | removed_horizontal=2
[edge] 喉 -> 水谷之通道 (related) | removed_horizontal=2
[edge] 喉 -> 水饮难入 (related) | removed_horizontal=2
[edge] 喉 -> 形体瘦削 (related) | removed_horizontal=2
[edge] 喉 -> 食物难下 (related) | removed_horizontal=2
[edge] 涕 -> 清涕 (example-of) | removed_horizontal=2
[edge] 涕 -> 浊涕 (example-of) | removed_horizontal=2
[edge] 涕 -> 寒痰 (related) | removed_horizontal=2
[edge] 涕 -> 热痰 (related) | removed_horizontal=2
[edge] 涕 -> 滞颐 (related) | removed_horizontal=2
[edge] 涕 -> 燥痰 (related) | removed_horizontal=2
[edge] 涕 -> 痰湿停滞 (related) | removed_horizontal=2
[edge] 涕 -> 肾虚不固 (related) | removed_horizontal=2
[edge] 涕 -> 鼻渊 (example-of) | removed_horizontal=2
[edge] 涕 -> 脾虚不摄 (related) | removed_horizontal=2
[edge] 涕 -> 风痰 (example-of) | removed_horizontal=2
[edge] 胃腑 -> 呕吐 (related) | removed_horizontal=2
[edge] 涕 -> 鼻衄 (related) | removed_horizontal=2
[edge] 胃腑 -> 口泛清水 (related) | removed_horizontal=2
[edge] 胃腑 -> 肢冷 (related) | removed_horizontal=2
[edge] 胃腑 -> 寒伤胃阳 (applies-to) | removed_horizontal=2
[edge] 胃腑 -> 舌苔白润 (related) | removed_horizontal=2
[edge] 胃腑 -> 脘腹受凉 (related) | removed_horizontal=2
[edge] 胃腑 -> 过食生冷 (related) | removed_horizontal=2
[edge] 水谷精微 -> 余热 (related) | removed_horizontal=2
[edge] 胃腑 -> 面色青 (related) | removed_horizontal=2
[edge] 水谷精微 -> 痈疽疮毒 (related) | removed_horizontal=2
[edge] 水谷精微 -> 热病初愈 (related) | removed_horizontal=2
[edge] 水谷精微 -> 肥甘厚味 (related) | removed_horizontal=2
[edge] 水谷精微 -> 气血衰少 (related) | removed_horizontal=2
[edge] 水谷精微 -> 嗳腐吞酸 (related) | removed_horizontal=2
[edge] 脾失健运 -> 久泻久痢 (related) | removed_horizontal=2
[edge] 水谷精微 -> 食滞化热 (related) | removed_horizontal=2
[edge] 脾失健运 -> 气坠 (related) | removed_horizontal=2
[edge] 水谷精微 -> 食量过少 (related) | removed_horizontal=2
[edge] 脾失健运 -> 中焦运化 (related) | removed_horizontal=2
[edge] 水谷精微 -> 食量过多 (related) | removed_horizontal=2
[edge] 脾失健运 -> 呕恶 (part-of) | removed_horizontal=2
[edge] 脾失健运 -> 感受湿热邪气 (related) | removed_horizontal=2
