Aggr started. input=D:\tree-KG\TreeKG-main\src\output\中医文化学\02_hidden_kg\conv_entities.json, output=D:\tree-KG\TreeKG-main\src\output\中医文化学\02_hidden_kg\aggr_entities.json, log=D:\tree-KG\TreeKG-main\src\output\中医文化学\02_hidden_kg\logs\aggr.log
===== [Stage 1] 角色判定（并发=10）=====
[role] 广义文化 -> core | ok=True attempts=1 fallback=False
[edge] 《灵枢》 -> 龚廷贤 (related) | removed_horizontal=2
[edge] 《素问》 -> 世医 (related) | removed_horizontal=2
[edge] 《素问》 -> 三舍法 (related) | removed_horizontal=2
[edge] 《灵枢》 -> 尊师重道 (related) | removed_horizontal=2
[edge] 《素问》 -> 五脏之数 (part-of) | removed_horizontal=2
[edge] 《素问》 -> 兑卦 (related) | removed_horizontal=2
[edge] 《素问》 -> 河图成数 (example-of) | removed_horizontal=2
[edge] 《素问》 -> 父子相传 (related) | removed_horizontal=2
[edge] 宇宙 -> 黑洞 (part-of) | removed_horizontal=2
[edge] 《素问》 -> 药园 (related) | removed_horizontal=2
[edge] 《素问》 -> 地方医学校 (related) | removed_horizontal=2
[edge] 《素问》 -> 阴胜阳病 (related) | removed_horizontal=2
[edge] 太极 -> 《说卦传》 (related) | removed_horizontal=2
[edge] 宇宙 -> 无序 (related) | removed_horizontal=2
[edge] 宇宙 -> 量子 (related) | removed_horizontal=2
[edge] 太极 -> 乾金 (related) | removed_horizontal=2
[edge] 太极 -> 动气命门 (related) | removed_horizontal=2
[edge] 太极 -> 坤土 (related) | removed_horizontal=2
[edge] 四象 -> 分野 (related) | removed_horizontal=2
[edge] 太极 -> 否卦 (related) | removed_horizontal=2
[edge] 太极 -> 补中益气汤 (related) | removed_horizontal=2
[edge] 太极 -> 水火命门 (related) | removed_horizontal=2
[edge] 四象 -> 北极星 (related) | removed_horizontal=2
[edge] 四象 -> 天璇 (related) | removed_horizontal=2
[edge] 四象 -> 北斗七星 (related) | removed_horizontal=2
[edge] 四象 -> 太白 (related) | removed_horizontal=2
[edge] 四象 -> 摇光 (related) | removed_horizontal=2
[edge] 四象 -> 天枢 (related) | removed_horizontal=2
[edge] 四象 -> 指极星 (related) | removed_horizontal=2
[edge] 四象 -> 辰星 (related) | removed_horizontal=2
[edge] 四象 -> 斗柄 (related) | removed_horizontal=2
[edge] 四象 -> 斗魁 (related) | removed_horizontal=2
[edge] 四象 -> 镇星 (example-of) | removed_horizontal=2
[edge] 八卦 -> 乾坤策数 (related) | removed_horizontal=2
[edge] 八卦 -> 卦数 (related) | removed_horizontal=2
[edge] 八卦 -> 张行成 (related) | removed_horizontal=2
[edge] 八卦 -> 亢龙 (example-of) | removed_horizontal=2
[edge] 八卦 -> 剥复 (part-of) | removed_horizontal=2
[edge] 八卦 -> 潜龙 (example-of) | removed_horizontal=2
[edge] 八卦 -> 爻性 (part-of) | removed_horizontal=2
[edge] 八卦 -> 左阴右阳 (related) | removed_horizontal=2
[edge] 八卦 -> 天地自然河图 (example-of) | removed_horizontal=2
[edge] 八卦 -> 赵仲全 (example-of) | removed_horizontal=2
[edge] 八卦 -> 赵㧑谦 (related) | removed_horizontal=2
[edge] 八卦 -> 章潢 (related) | removed_horizontal=2
[edge] 八卦 -> 阴阳鱼 (example-of) | removed_horizontal=2
[edge] 太虚 -> 北斗 (part-of) | removed_horizontal=2
[edge] 八卦 -> 易先天图 (example-of) | removed_horizontal=2
[edge] 太虚 -> 日行一度 (related) | removed_horizontal=2
[edge] 太虚 -> 八节 (related) | removed_horizontal=2
[edge] 浑天说 -> 南北两极 (part-of) | removed_horizontal=2
[edge] 太虚 -> 月生无泻 (related) | removed_horizontal=2
[edge] 浑天说 -> 弹丸 (example-of) | removed_horizontal=2
[edge] 浑天说 -> 鸡卵 (example-of) | removed_horizontal=2
[edge] 太虚 -> 月满无补 (related) | removed_horizontal=2
[edge] 日月五星 -> 哈雷彗星 (example-of) | removed_horizontal=2
[edge] 太虚 -> 月行十三度而有奇 (example-of) | removed_horizontal=2
[edge] 日月五星 -> 恒星位移 (applies-to) | removed_horizontal=2
[edge] 日月五星 -> 新星 (related) | removed_horizontal=2
[edge] 日月五星 -> 太阳黑子 (example-of) | removed_horizontal=2
[edge] 浑天说 -> 蛋黄 (example-of) | removed_horizontal=2
[edge] 日月五星 -> 星孛入于北斗 (example-of) | removed_horizontal=2
[edge] 日月五星 -> 汉书·五行志 (related) | removed_horizontal=2
[edge] 日月五星 -> 简仪 (applies-to) | removed_horizontal=2
[edge] 日月五星 -> 黄道游仪 (applies-to) | removed_horizontal=2
[edge] 日月五星 -> 黑气大如钱，居日中央 (example-of) | removed_horizontal=2
[edge] 朔望月 -> 上元积年 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 交应 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 气应 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 天正冬至 (related) | removed_horizontal=2
[edge] 朔望月 -> 夏正寅月 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 交点月 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 无中气之月为闰月 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 闰周 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 转应 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 闰应 (part-of) | removed_horizontal=2
[edge] 朔望月 -> 黄赤道度数换算公式 (related) | removed_horizontal=2
[edge] 五音 -> 六吕 (contrasts-with) | removed_horizontal=2
[edge] 五音 -> 变徵 (example-of) | removed_horizontal=2
[edge] 五音 -> 徵 (example-of) | removed_horizontal=2
[edge] 五音 -> 大吕 (part-of) | removed_horizontal=2
[edge] 五音 -> 黄钟 (part-of) | removed_horizontal=2
[edge] 五音 -> 太簇 (part-of) | removed_horizontal=2
[edge] 五音 -> 清角 (example-of) | removed_horizontal=2
[edge] 五音 -> 应钟 (part-of) | removed_horizontal=2
[edge] 五音 -> 夹钟 (part-of) | removed_horizontal=2
[edge] 五音 -> 黄钟大吕 (example-of) | removed_horizontal=2
[edge] 五音 -> 变宫 (example-of) | removed_horizontal=2
[edge] 五音 -> 清羽 (example-of) | removed_horizontal=2
[edge] 六气 -> 劳逸过度 (related) | removed_horizontal=2
[edge] 意象 -> 象也者，像此者也 (example-of) | removed_horizontal=2
[edge] 六气 -> 脱营失精 (related) | removed_horizontal=2
[edge] 顺势思维 -> 顺天之时，而病可与期 (example-of) | removed_horizontal=2
[edge] 六气 -> 阴阳乖戾 (related) | removed_horizontal=2
[edge] 感性认识 -> 中共中央 国务院关于促进中医药传承创新发展的意见 (related) | removed_horizontal=2
[edge] 感性认识 -> 中小学 (related) | removed_horizontal=2
[edge] 意象 -> 龟，象也 (example-of) | removed_horizontal=2
[edge] 意象 -> 骨骼图像 (example-of) | removed_horizontal=2
[edge] 感性认识 -> 青少年 (related) | removed_horizontal=2
[edge] 取象 -> 四隅卦 (example-of) | removed_horizontal=2
[edge] 取象 -> 坎卦 (example-of) | removed_horizontal=2
[edge] 取象 -> 天廓 (example-of) | removed_horizontal=2
[edge] 心 -> 嗔 (related) | removed_horizontal=2
[edge] 取象 -> 风象 (example-of) | removed_horizontal=2
[edge] 心 -> 能缘 (part-of) | removed_horizontal=2
[edge] 取象 -> 水廓 (example-of) | removed_horizontal=2
[edge] 心 -> 性 (related) | removed_horizontal=2
[edge] 取象 -> 面部八卦图 (example-of) | removed_horizontal=2
[edge] 取象 -> 面部形色八卦图 (example-of) | removed_horizontal=2
[edge] 心 -> 极乐世界 (related) | removed_horizontal=2
[edge] 心 -> 外在四大不调 (related) | removed_horizontal=2
[edge] 心 -> 妄念 (related) | removed_horizontal=2
[edge] 心 -> 心脏病 (related) | removed_horizontal=2
[edge] 心 -> 香 (related) | removed_horizontal=2
[edge] 象者，所以存意 -> 取是方而圆用之 (example-of) | removed_horizontal=2
[edge] 心 -> 本自清净 (example-of) | removed_horizontal=2
[edge] 象者，所以存意 -> 言不尽意 (related) | removed_horizontal=2
[edge] 象者，所以存意 -> 意之所随者，不可言传 (related) | removed_horizontal=2
[edge] 心 -> 高血压 (related) | removed_horizontal=2
[edge] 情志 -> 志闲少欲 (example-of) | removed_horizontal=2
[edge] 情志 -> 心安不惧 (example-of) | removed_horizontal=2
[edge] 情志 -> 神清意平 (related) | removed_horizontal=2
[edge] 情志 -> 气从以顺 (related) | removed_horizontal=2
[edge] 形神合一 -> 仙授理伤续断秘方 (related) | removed_horizontal=2
[edge] 望闻问切 -> 《本草中国》 (example-of) | removed_horizontal=2
[edge] 望闻问切 -> 中医文化主题VR技术 (applies-to) | removed_horizontal=2
[edge] 望闻问切 -> 《刮痧》 (example-of) | removed_horizontal=2
[edge] 形神合一 -> 功能锻炼 (related) | removed_horizontal=2
[edge] 形神合一 -> 乳香 (related) | removed_horizontal=2
[edge] 望闻问切 -> 自媒体APP (related) | removed_horizontal=2
[edge] 精 -> 源文化 (related) | removed_horizontal=2
[edge] 望闻问切 -> 科普书籍 (related) | removed_horizontal=2
[edge] 形神合一 -> 小夹板固定 (related) | removed_horizontal=2
[edge] 形神合一 -> 揩齿 (related) | removed_horizontal=2
[edge] 形神合一 -> 蔺道人 (related) | removed_horizontal=2
[edge] 形神合一 -> 支法存 (related) | removed_horizontal=2
[edge] 形神合一 -> 耆婆百病丸 (related) | removed_horizontal=2
[edge] 形神合一 -> 经行 (related) | removed_horizontal=2
[edge] 反常即病 -> 五气更立 (example-of) | removed_horizontal=2
[edge] 形神合一 -> 沉香 (related) | removed_horizontal=2
[edge] 阴阳失调 -> 先传而治 (prerequisite) | removed_horizontal=2
[edge] 反常即病 -> 气虚形虚 (example-of) | removed_horizontal=2
[edge] 阴阳失调 -> 有病早治 (related) | removed_horizontal=2
[edge] 形神合一 -> 过午不食 (related) | removed_horizontal=2
[edge] 治未病 -> 上工刺其未生 (example-of) | removed_horizontal=2
[edge] 治未病 -> 上工救其萌芽 (example-of) | removed_horizontal=2
[edge] 阴阳失调 -> 气血治疗 (related) | removed_horizontal=2
[edge] 治未病 -> 下工救其已成 (example-of) | removed_horizontal=2
[edge] 反常即病 -> 盛虚之变 (part-of) | removed_horizontal=2
[edge] 治未病 -> 半死半生 (related) | removed_horizontal=2
[edge] 阴阳失调 -> 血病治血 (related) | removed_horizontal=2
[edge] 治未病 -> 萌芽 (example-of) | removed_horizontal=2
[edge] 医官制度 -> 别坊 (part-of) | removed_horizontal=2
[edge] 医官制度 -> 上海广益中医院 (example-of) | removed_horizontal=2
[edge] 医官制度 -> 广州方便医院 (example-of) | removed_horizontal=2
[edge] 治未病 -> 未盛 (example-of) | removed_horizontal=2
[edge] 医官制度 -> 民间慈善机构 (related) | removed_horizontal=2
[edge] 医官制度 -> 卫生司 (part-of) | removed_horizontal=2
[edge] 医官制度 -> 病人坊 (part-of) | removed_horizontal=2
[edge] 医官制度 -> 生药库 (part-of) | removed_horizontal=2
[edge] 医官制度 -> 福田院 (part-of) | removed_horizontal=2
[edge] 医官制度 -> 普救病坊 (part-of) | removed_horizontal=2
[edge] 太医院 -> 医官选派考核 (applies-to) | removed_horizontal=2
[edge] 太医院 -> 上海各中医院 (example-of) | removed_horizontal=2
[edge] 太医院 -> 九科 (part-of) | removed_horizontal=2
[edge] 太医院 -> 南北朝佛教道教的医疗慈善 (related) | removed_horizontal=2
[edge] 太医院 -> 太医大使 (part-of) | removed_horizontal=2
[edge] 太医院 -> 十三科 (part-of) | removed_horizontal=2
[edge] 太医院 -> 太平惠民局 (part-of) | removed_horizontal=2
[edge] 太医院 -> 汉代疫情救济 (related) | removed_horizontal=2
[edge] 太医院 -> 生药库管理 (part-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 上工 (part-of) | removed_horizontal=2
[edge] 太医院 -> 熟药所 (part-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 下工 (part-of) | removed_horizontal=2
[edge] 太医署 -> 父子家传 (related) | removed_horizontal=2
[edge] 中国古代医事法律 -> 中工 (part-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 医违方诈疗 (part-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 以毒药毒人 (example-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 医不得兼方，不验辄死 (example-of) | removed_horizontal=2
[edge] 孙思邈 -> 李次口 (related) | removed_horizontal=2
[edge] 中国古代医事法律 -> 合和御药 (example-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 合药误不如本方 (example-of) | removed_horizontal=2
[edge] 中国古代医事法律 -> 方术之最 (part-of) | removed_horizontal=2
[edge] 刘完素 -> 乾金之象 (related) | removed_horizontal=2
[edge] 刘完素 -> 伤寒内热病理 (applies-to) | removed_horizontal=2
[edge] 刘完素 -> 太极动而生阳 (related) | removed_horizontal=2
[edge] 刘完素 -> 胆气升发 (related) | removed_horizontal=2
[edge] 中国古代医事法律 -> 圣人 (example-of) | removed_horizontal=2
[edge] 朱震亨 -> 宋清 (related) | removed_horizontal=2
[edge] 朱震亨 -> 杏林高手 (related) | removed_horizontal=2
[edge] 朱震亨 -> 虎守杏林 (related) | removed_horizontal=2
[edge] 刘完素 -> 水善火恶 (example-of) | removed_horizontal=2
[edge] 朱震亨 -> 董奉 (related) | removed_horizontal=2
[edge] 张仲景 -> 六神丸 (related) | removed_horizontal=2
[edge] 张仲景 -> 北同仁堂、南雷允上 (related) | removed_horizontal=2
[edge] 张仲景 -> 山西广盛号 (related) | removed_horizontal=2
[edge] 张仲景 -> 乐显扬 (related) | removed_horizontal=2
[edge] 张仲景 -> 医药堂 (related) | removed_horizontal=2
[edge] 张仲景 -> 太医局熟药所 (related) | removed_horizontal=2
[edge] 张仲景 -> 杭州胡庆余堂 (related) | removed_horizontal=2
[edge] 张仲景 -> 上海雷允上药堂 (related) | removed_horizontal=2
[edge] 张仲景 -> 广州陈李济杏和堂 (related) | removed_horizontal=2
[edge] 张仲景 -> 胡雪岩 (related) | removed_horizontal=2
[edge] 张仲景 -> 汉中时济堂 (related) | removed_horizontal=2
[edge] 张仲景 -> 李升佐 (related) | removed_horizontal=2
[edge] 张仲景 -> 龟龄集 (related) | removed_horizontal=2
[edge] 张仲景 -> 陈体全 (related) | removed_horizontal=2
[edge] 张仲景 -> 雷大升 (related) | removed_horizontal=2
[edge] 张仲景 -> 蜡丸 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 于法开 (related) | removed_horizontal=2
[edge] 杏林 -> 橘井泉香 (example-of) | removed_horizontal=2
[edge] 杏林 -> 杏雨书屋 (example-of) | removed_horizontal=2
[edge] 杏林 -> 壶公 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 仰道人 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《天竺经眼论》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《申苏方》 (related) | removed_horizontal=2
[edge] 杏林 -> 苏耽 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《目经大成》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《僧深药方》 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 四物汤 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 深师 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《不空绢索咒经》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《温室洗浴众僧经》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《曼殊室利菩萨咒藏中一字咒王经》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《观世间菩萨如意摩尼陀罗经》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 《肘后方》 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 奢弥草 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 七十二眼方 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 安息香 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 番红花 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 揩齿法 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 毗醯勒 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 羊膜 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 小夹板固定技术 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 杨枝洁齿 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 溪毒蒸气疗法 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 白内障手术 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 胡椒 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 羊膜记录 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 船椒树子 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 蒸气疗法 (applies-to) | removed_horizontal=2
[edge] 《备急千金要方》 -> 脚气病防治先驱 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 郁金 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 识含宗 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 金针拔障术 (applies-to) | removed_horizontal=2
[edge] 《备急千金要方》 -> 藿香 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 诃梨勒 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 谢道人 (related) | removed_horizontal=2
[edge] 《备急千金要方》 -> 龙脑香 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 阿伽陀圆 (part-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 脚气病防治学先驱 (example-of) | removed_horizontal=2
[edge] 《备急千金要方》 -> 阿波末利迦 (part-of) | removed_horizontal=2
[edge] 大医精诚 -> 习医动机 (related) | removed_horizontal=2
[edge] 大医精诚 -> 听音 (related) | removed_horizontal=2
[edge] 大医精诚 -> 传论 (part-of) | removed_horizontal=2
[edge] 大医精诚 -> 行针艾 (related) | removed_horizontal=2
